song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM13-MitDemGrunenLautenbande,F4,32,1.5,1,0.5,ɾə,2,0
DSM13-MitDemGrunenLautenbande,F5,39,2.0,2,0.75,'lip,4,1
DSM13-MitDemGrunenLautenbande,A4,34,2.75,0,0.25,Ist,4,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.5,'Im,4,1
DSM13-MitDemGrunenLautenbande,C5,36,1.5,1,0.5,əʁ,2,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.5,'gryn,4,1
DSM13-MitDemGrunenLautenbande,F5,39,2.5,1,0.5,va:Il,0,0
DSM13-MitDemGrunenLautenbande,F4,32,1.0,2,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,G4,33,1.25,0,0.25,deʁ,3,0
DSM13-MitDemGrunenLautenbande,A4,34,1.5,1,0.25,'hɔf,1,1
DSM13-MitDemGrunenLautenbande,B-4,35,1.75,0,0.25,nʊŋ,4,0
DSM13-MitDemGrunenLautenbande,C5,36,2.0,2,0.75,'fɛɾ,1,1
DSM13-MitDemGrunenLautenbande,E4,31,2.75,0,0.25,nən,2,0
DSM13-MitDemGrunenLautenbande,F4,32,1.0,2,1.0,'blyn,4,1
DSM13-MitDemGrunenLautenbande,F4,32,2.5,1,0.5,drʊm,4,0
DSM13-MitDemGrunenLautenbande,C5,36,1.0,2,0.75,'hab,0,1
DSM13-MitDemGrunenLautenbande,C5,36,1.75,0,0.25,ən,2,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.25,'viʁ,4,1
DSM13-MitDemGrunenLautenbande,C5,36,2.25,0,0.25,'viʁ,4,1
DSM13-MitDemGrunenLautenbande,B-4,35,2.5,1,0.25,ɛs,1,0
DSM13-MitDemGrunenLautenbande,A4,34,2.75,0,0.25,ɛs,1,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.25,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,D5,37,1.25,0,0.25,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,F5,39,1.5,1,1.0,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,F5,39,2.5,1,0.5,drʊm,4,0
DSM13-MitDemGrunenLautenbande,F5,39,1.0,2,0.5,'hab,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.5,1,0.25,'hab,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.75,0,0.25,ən,2,0
DSM13-MitDemGrunenLautenbande,E-5,38,2.0,2,0.5,'viʁ,4,1
DSM13-MitDemGrunenLautenbande,D5,37,2.5,1,0.25,'viʁ,4,1
DSM13-MitDemGrunenLautenbande,C5,36,2.75,0,0.25,ɛs,1,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.5,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,D5,37,1.0,2,0.5,nun,4,0
DSM13-MitDemGrunenLautenbande,C5,36,1.5,1,0.25,'ʃli,4,1
DSM13-MitDemGrunenLautenbande,A4,34,1.75,0,0.25,ŋə,2,0
DSM13-MitDemGrunenLautenbande,B-4,35,2.0,2,0.5,'In,4,1
DSM13-MitDemGrunenLautenbande,F4,32,2.5,1,0.5,di,4,0
DSM13-MitDemGrunenLautenbande,E-5,38,1.0,2,0.5,'lɔ,1,1
DSM13-MitDemGrunenLautenbande,D5,37,1.5,1,0.5,kən,2,0
DSM13-MitDemGrunenLautenbande,C5,36,2.0,2,0.75,'da:In,0,1
DSM13-MitDemGrunenLautenbande,C5,36,2.75,0,0.25,das,0,0
DSM13-MitDemGrunenLautenbande,F5,39,1.0,2,0.5,'gry,4,1
DSM13-MitDemGrunenLautenbande,E-5,38,1.5,1,0.25,nə,2,0
DSM13-MitDemGrunenLautenbande,D5,37,1.75,0,0.25,nə,2,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.5,'bant,0,1
DSM13-MitDemGrunenLautenbande,C5,36,2.5,1,0.25,gɛ,1,0
DSM13-MitDemGrunenLautenbande,A4,34,2.75,0,0.25,gɛ,1,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.5,'fɛ,1,1
DSM13-MitDemGrunenLautenbande,C5,36,1.5,1,0.5,lIç,4,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.5,'a:In,0,1
DSM13-MitDemGrunenLautenbande,D5,37,2.5,1,0.5,du,4,0
DSM13-MitDemGrunenLautenbande,C5,36,1.0,2,0.75,'hast,0,1
DSM13-MitDemGrunenLautenbande,C5,36,1.75,0,0.25,jas,0,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,C5,36,2.25,0,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,B-4,35,2.5,1,0.25,zo,3,0
DSM13-MitDemGrunenLautenbande,A4,34,2.75,0,0.25,zo,3,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.25,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,D5,37,1.25,0,0.25,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,F5,39,1.5,1,1.0,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,F5,39,2.5,1,0.5,du,4,0
DSM13-MitDemGrunenLautenbande,F5,39,1.0,2,0.5,'hast,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.5,1,0.25,'hast,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.75,0,0.25,jas,0,0
DSM13-MitDemGrunenLautenbande,E-5,38,2.0,2,0.5,'gryn,4,1
DSM13-MitDemGrunenLautenbande,D5,37,2.5,1,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,C5,36,2.75,0,0.25,zo,3,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,1.0,'gɛɾn,1,1
DSM13-MitDemGrunenLautenbande,D5,37,2.5,1,0.5,dan,0,0
DSM13-MitDemGrunenLautenbande,C5,36,1.0,2,0.5,'va:Is,0,1
DSM13-MitDemGrunenLautenbande,F4,32,1.5,1,0.5,Iç,4,0
DSM13-MitDemGrunenLautenbande,F5,39,2.0,2,0.75,'vo,3,1
DSM13-MitDemGrunenLautenbande,A4,34,2.75,0,0.25,di,4,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.5,'hɔf,1,1
DSM13-MitDemGrunenLautenbande,C5,36,1.5,1,0.5,nʊŋ,4,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.5,'vont,3,1
DSM13-MitDemGrunenLautenbande,F5,39,2.5,1,0.5,dan,0,0
DSM13-MitDemGrunenLautenbande,F4,32,1.0,2,0.25,'va:Is,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.25,0,0.25,Iç,4,0
DSM13-MitDemGrunenLautenbande,A4,34,1.5,1,0.25,'vo,3,1
DSM13-MitDemGrunenLautenbande,B-4,35,1.75,0,0.25,di,4,0
DSM13-MitDemGrunenLautenbande,C5,36,2.0,2,0.75,'li,4,1
DSM13-MitDemGrunenLautenbande,E4,31,2.75,0,0.25,bə,2,0
DSM13-MitDemGrunenLautenbande,F4,32,1.0,2,1.0,'tront,3,1
DSM13-MitDemGrunenLautenbande,F4,32,2.5,1,0.5,dan,0,0
DSM13-MitDemGrunenLautenbande,C5,36,1.0,2,0.75,'hap,0,1
DSM13-MitDemGrunenLautenbande,C5,36,1.75,0,0.25,Içs,4,0
DSM13-MitDemGrunenLautenbande,D5,37,2.0,2,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,C5,36,2.25,0,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,B-4,35,2.5,1,0.25,ɛrst,1,0
DSM13-MitDemGrunenLautenbande,A4,34,2.75,0,0.25,ɛrst,1,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.25,'gɛrn,1,1
DSM13-MitDemGrunenLautenbande,D5,37,1.25,0,0.25,'gɛrn,1,1
DSM13-MitDemGrunenLautenbande,F5,39,1.5,1,1.0,'gɛrn,1,1
DSM13-MitDemGrunenLautenbande,F5,39,2.5,1,0.5,dan,0,0
DSM13-MitDemGrunenLautenbande,F5,39,1.0,2,0.5,'hap,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.5,1,0.25,'hap,0,1
DSM13-MitDemGrunenLautenbande,G4,33,1.75,0,0.25,Içs,4,0
DSM13-MitDemGrunenLautenbande,E-5,38,2.0,2,0.5,'gryn,4,1
DSM13-MitDemGrunenLautenbande,D5,37,2.5,1,0.25,'gryn,4,1
DSM13-MitDemGrunenLautenbande,C5,36,2.75,0,0.25,ɛrst,1,0
DSM13-MitDemGrunenLautenbande,B-4,35,1.0,2,0.5,'gɛrn,1,1
