song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM02-Wohin,F#4,32,1.75,0,0.25,əʁ,2,0
DSM02-Wohin,A4,34,2.0,2,0.25,'hɛ,1,1
DSM02-Wohin,G4,33,2.25,0,0.25,'hɛ,1,1
DSM02-Wohin,F#4,32,2.5,1,0.25,ləʁ,2,0
DSM02-Wohin,E4,31,2.75,0,0.25,deʁ,3,0
DSM02-Wohin,E4,31,1.0,2,0.5,'baχ,0,1
DSM02-Wohin,F#4,32,1.5,1,0.5,'baχ,0,1
DSM02-Wohin,D5,37,2.5,1,0.5,ʊnt,4,0
DSM02-Wohin,D5,37,1.0,2,0.5,'Im,4,1
DSM02-Wohin,D4,30,1.5,1,0.5,əʁ,2,0
DSM02-Wohin,D4,30,2.0,2,0.25,'hɛ,1,1
DSM02-Wohin,F#4,32,2.25,0,0.25,'hɛ,1,1
DSM02-Wohin,A4,34,2.5,1,0.25,ləʁ,2,0
DSM02-Wohin,D5,37,2.75,0,0.25,ləʁ,2,0
DSM02-Wohin,D5,37,1.0,2,1.0,'ra:ʊ,0,1
DSM02-Wohin,B4,35,2.0,2,0.5,ʃtə,2,0
DSM02-Wohin,D5,37,2.5,1,0.25,ʊnt,4,0
DSM02-Wohin,B4,35,2.75,0,0.25,ʊnt,4,0
DSM02-Wohin,A4,34,1.0,2,0.25,'Im,4,1
DSM02-Wohin,D5,37,1.25,0,0.25,'Im,4,1
DSM02-Wohin,F#5,39,1.5,1,0.25,əʁ,2,0
DSM02-Wohin,D5,37,1.75,0,0.25,əʁ,2,0
DSM02-Wohin,A4,34,2.0,2,0.25,'hɛl,1,1
DSM02-Wohin,G4,33,2.25,0,0.25,'hɛl,1,1
DSM02-Wohin,F#4,32,2.5,1,0.25,əʁ,2,0
DSM02-Wohin,E4,31,2.75,0,0.25,deʁ,3,0
DSM02-Wohin,D4,30,1.0,2,1.0,'baχ,0,1
DSM02-Wohin,E4,31,2.5,1,0.5,Ist,4,0
DSM02-Wohin,E4,31,1.0,2,0.5,'das,0,1
DSM02-Wohin,E4,31,1.5,1,0.5,dɛn,1,0
DSM02-Wohin,E4,31,2.0,2,0.5,'ma:I,0,1
DSM02-Wohin,E4,31,2.5,1,0.5,nə,2,0
DSM02-Wohin,A4,34,1.0,2,0.5,'ʃtɾa,0,1
DSM02-Wohin,A4,34,1.5,1,0.5,sə,2,0
DSM02-Wohin,A4,34,2.75,0,0.25,o,3,0
DSM02-Wohin,A4,34,1.0,2,0.5,'bɛç,1,1
DSM02-Wohin,A4,34,1.5,1,0.5,la:In,0,0
DSM02-Wohin,A#4,34,2.0,2,0.75,'ʃpɾIç,4,1
DSM02-Wohin,A#4,34,2.75,0,0.25,vo,3,0
DSM02-Wohin,B4,35,1.0,2,1.0,'hIn,4,1
DSM02-Wohin,E5,38,2.5,1,0.5,vo,3,0
DSM02-Wohin,D#5,37,1.0,2,0.5,'hIn,4,1
DSM02-Wohin,B4,35,1.5,1,0.5,'hIn,4,1
DSM02-Wohin,E5,38,2.0,2,0.75,'ʃpɾIç,4,1
DSM02-Wohin,E5,38,2.75,0,0.25,vo,3,0
DSM02-Wohin,D#5,37,1.0,2,0.5,'hIn,4,1
DSM02-Wohin,B4,35,1.5,1,0.5,'hIn,4,1
DSM02-Wohin,B4,35,2.5,1,0.5,du,4,0
DSM02-Wohin,C5,36,1.0,2,0.5,'hast,0,1
DSM02-Wohin,B4,35,1.5,1,0.5,mIt,4,0
DSM02-Wohin,A#4,34,2.0,2,0.5,'da:I,0,1
DSM02-Wohin,B4,35,2.5,1,0.5,nəm,2,0
DSM02-Wohin,G4,33,1.0,2,1.0,'ra:ʊ,0,1
DSM02-Wohin,E4,31,2.0,2,0.5,ʃən,2,0
DSM02-Wohin,B4,35,2.5,1,0.5,miʁ,4,0
DSM02-Wohin,C5,36,1.0,2,0.5,'gants,0,1
DSM02-Wohin,B4,35,1.5,1,0.5,bə,2,0
DSM02-Wohin,A#4,34,2.0,2,0.5,'ɾa:ʊʃt,0,1
DSM02-Wohin,B4,35,2.5,1,0.5,den,3,0
DSM02-Wohin,G4,33,1.0,2,1.0,'zIn,4,1
DSM02-Wohin,B4,35,2.5,1,0.5,du,4,0
DSM02-Wohin,E5,38,1.0,2,0.5,'hast,0,1
DSM02-Wohin,E4,31,1.5,1,0.5,mIt,4,0
DSM02-Wohin,E4,31,2.0,2,0.25,'da:I,0,1
DSM02-Wohin,G4,33,2.25,0,0.25,'da:I,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,nəm,2,0
DSM02-Wohin,E5,38,2.75,0,0.25,nəm,2,0
DSM02-Wohin,E5,38,1.0,2,1.0,'ra:ʊ,0,1
DSM02-Wohin,C5,36,2.0,2,0.5,ʃən,2,0
DSM02-Wohin,E5,38,2.5,1,0.25,miʁ,4,0
DSM02-Wohin,C5,36,2.75,0,0.25,miʁ,4,0
DSM02-Wohin,B4,35,1.0,2,0.75,'gants,0,1
DSM02-Wohin,G4,33,1.75,0,0.25,bə,2,0
DSM02-Wohin,B4,35,2.0,2,0.25,'ɾa:ʊʃt,0,1
DSM02-Wohin,A4,34,2.25,0,0.25,'ɾa:ʊʃt,0,1
DSM02-Wohin,G4,33,2.5,1,0.25,den,3,0
DSM02-Wohin,F#4,32,2.75,0,0.25,den,3,0
DSM02-Wohin,E4,31,1.0,2,1.0,'zIn,4,1
DSM02-Wohin,G4,33,2.5,1,0.5,vas,0,0
DSM02-Wohin,G4,33,1.0,2,0.75,'zak,0,1
DSM02-Wohin,G4,33,1.75,0,0.25,Iç,4,0
DSM02-Wohin,A4,34,2.0,2,0.5,'dɛn,1,1
DSM02-Wohin,B4,35,2.5,1,0.5,fɔm,1,0
DSM02-Wohin,G#4,33,1.0,2,0.5,'ɾa:ʊ,0,1
DSM02-Wohin,A4,34,1.5,1,0.5,ʃən,2,0
DSM02-Wohin,E5,38,2.5,1,0.5,das,0,0
DSM02-Wohin,D5,37,1.0,2,0.5,'kan,0,1
DSM02-Wohin,E5,38,1.5,1,0.5,ka:In,0,0
DSM02-Wohin,D5,37,2.0,2,0.25,'ɾa:ʊ,0,1
DSM02-Wohin,C5,36,2.25,0,0.25,'ɾa:ʊ,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,ʃən,2,0
DSM02-Wohin,A4,34,2.75,0,0.25,ʃən,2,0
DSM02-Wohin,G4,33,1.0,2,1.0,'za:In,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,ɛs,1,0
DSM02-Wohin,C5,36,2.75,0,0.25,ɛs,1,0
DSM02-Wohin,D5,37,1.0,2,0.5,'zIŋ,4,1
DSM02-Wohin,D5,37,1.5,1,0.5,ən,2,0
DSM02-Wohin,D5,37,2.0,2,0.5,'vol,3,1
DSM02-Wohin,E5,38,2.5,1,0.125,di,4,0
DSM02-Wohin,D5,37,2.625,0,0.125,di,4,0
DSM02-Wohin,C#5,36,2.75,0,0.25,di,4,0
DSM02-Wohin,D5,37,1.0,2,0.75,'nIk,4,1
DSM02-Wohin,B4,35,1.75,0,0.25,'nIk,4,1
DSM02-Wohin,G4,33,2.0,2,0.5,sən,2,0
DSM02-Wohin,B4,35,2.5,1,0.25,tif,4,0
DSM02-Wohin,G4,33,2.75,0,0.25,tif,4,0
DSM02-Wohin,D4,30,1.0,2,0.5,'ʊn,4,1
DSM02-Wohin,D4,30,1.5,1,0.5,tən,2,0
DSM02-Wohin,D4,30,2.0,2,0.25,‘i,4,0
DSM02-Wohin,F#4,32,2.25,0,0.25,‘i,4,0
DSM02-Wohin,A4,34,2.5,1,0.25,rən,2,0
DSM02-Wohin,F#4,32,2.75,0,0.25,rən,2,0
DSM02-Wohin,G4,33,1.0,2,1.0,'ra:In,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,ɛs,1,0
DSM02-Wohin,C5,36,2.75,0,0.25,ɛs,1,0
DSM02-Wohin,D5,37,1.0,2,0.5,'zIŋ,4,1
DSM02-Wohin,D5,37,1.5,1,0.5,ən,2,0
DSM02-Wohin,D5,37,2.0,2,0.5,'vol,3,1
DSM02-Wohin,E5,38,2.5,1,0.125,di,4,0
DSM02-Wohin,D5,37,2.625,0,0.125,di,4,0
DSM02-Wohin,C#5,36,2.75,0,0.25,di,4,0
DSM02-Wohin,D5,37,1.0,2,0.75,'nIk,4,1
DSM02-Wohin,B4,35,1.75,0,0.25,'nIk,4,1
DSM02-Wohin,G4,33,2.0,2,0.5,sən,2,0
DSM02-Wohin,B4,35,2.5,1,0.25,tif,4,0
DSM02-Wohin,G4,33,2.75,0,0.25,tif,4,0
DSM02-Wohin,D4,30,1.0,2,0.5,'ʊn,4,1
DSM02-Wohin,D4,30,1.5,1,0.5,tən,2,0
DSM02-Wohin,D4,30,2.0,2,0.25,‘i,4,0
DSM02-Wohin,F#4,32,2.25,0,0.25,‘i,4,0
DSM02-Wohin,A4,34,2.5,1,0.25,rən,2,0
DSM02-Wohin,F#4,32,2.75,0,0.25,rən,2,0
DSM02-Wohin,G4,33,1.0,2,1.0,'ra:In,0,1
DSM02-Wohin,B4,35,2.5,1,0.5,las,0,0
DSM02-Wohin,C5,36,1.0,2,0.5,'zI,4,1
DSM02-Wohin,B4,35,1.5,1,0.25,ŋən,2,0
DSM02-Wohin,B4,35,1.75,0,0.25,gə,2,0
DSM02-Wohin,A#4,34,2.0,2,0.5,'zɛl,1,1
DSM02-Wohin,B4,35,2.5,1,0.5,las,0,0
DSM02-Wohin,G4,33,1.0,2,1.0,'ra:ʊ,0,1
DSM02-Wohin,E4,31,2.0,2,0.5,ʃən,2,0
DSM02-Wohin,F#4,32,2.5,1,0.25,ʊnt,4,0
DSM02-Wohin,G4,33,2.75,0,0.25,ʊnt,4,0
DSM02-Wohin,B4,35,1.0,2,0.5,'van,0,1
DSM02-Wohin,A4,34,1.5,1,0.5,drə,2,0
DSM02-Wohin,G#4,33,2.0,2,0.5,'frø,3,1
DSM02-Wohin,A4,34,2.5,1,0.5,lIç,4,0
DSM02-Wohin,F#4,32,1.0,2,1.0,'naχ,0,1
DSM02-Wohin,D4,30,2.5,1,0.5,ɛs,1,0
DSM02-Wohin,G4,33,1.0,2,0.5,'gen,3,1
DSM02-Wohin,G4,33,1.5,1,0.5,ja,0,0
DSM02-Wohin,G4,33,2.0,2,0.25,my,4,0
DSM02-Wohin,B4,35,2.25,0,0.25,my,4,0
DSM02-Wohin,D5,37,2.5,1,0.25,lən,2,0
DSM02-Wohin,B4,35,2.75,0,0.25,lən,2,0
DSM02-Wohin,B4,35,1.0,2,1.0,'ɾe,3,1
DSM02-Wohin,A4,34,2.0,2,0.5,dəʁ,2,0
DSM02-Wohin,E5,38,2.5,1,0.25,In,4,0
DSM02-Wohin,C5,36,2.75,0,0.25,In,4,0
DSM02-Wohin,B4,35,1.0,2,0.75,'je,3,1
DSM02-Wohin,B4,35,1.75,0,0.25,dəm,2,0
DSM02-Wohin,D5,37,2.0,2,0.25,'kla,0,1
DSM02-Wohin,C5,36,2.25,0,0.25,'kla,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,ɾən,2,0
DSM02-Wohin,A4,34,2.75,0,0.25,ɾən,2,0
DSM02-Wohin,A4,34,1.0,2,0.5,'baχ,0,1
DSM02-Wohin,B4,35,1.5,1,0.5,'baχ,0,1
DSM02-Wohin,D4,30,2.5,1,0.5,ɛs,1,0
DSM02-Wohin,G4,33,1.0,2,0.5,'gen,3,1
DSM02-Wohin,G4,33,1.5,1,0.5,ja,0,0
DSM02-Wohin,G4,33,2.0,2,0.25,my,4,0
DSM02-Wohin,D5,37,2.25,0,0.25,my,4,0
DSM02-Wohin,C5,36,2.5,1,0.25,lən,2,0
DSM02-Wohin,B4,35,2.75,0,0.25,lən,2,0
DSM02-Wohin,B4,35,1.0,2,1.0,'ɾe,3,1
DSM02-Wohin,A4,34,2.0,2,0.25,dəʁ,2,0
DSM02-Wohin,G5,40,2.25,0,0.25,dəʁ,2,0
DSM02-Wohin,F#5,39,2.5,1,0.25,In,4,0
DSM02-Wohin,E5,38,2.75,0,0.25,In,4,0
DSM02-Wohin,D5,37,1.0,2,0.75,'je,3,1
DSM02-Wohin,B4,35,1.75,0,0.25,dəm,2,0
DSM02-Wohin,D5,37,2.0,2,0.25,'kla,0,1
DSM02-Wohin,C5,36,2.25,0,0.25,'kla,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,ɾən,2,0
DSM02-Wohin,A4,34,2.75,0,0.25,ɾən,2,0
DSM02-Wohin,G4,33,1.0,2,1.0,'baχ,0,1
DSM02-Wohin,B4,35,2.5,1,0.25,las,0,0
DSM02-Wohin,G4,33,2.75,0,0.25,las,0,0
DSM02-Wohin,D4,30,1.0,2,0.5,'zI,4,1
DSM02-Wohin,D4,30,1.5,1,0.25,ŋən,2,0
DSM02-Wohin,D4,30,1.75,0,0.25,gə,2,0
DSM02-Wohin,D4,30,2.0,2,0.25,'zɛl,1,1
DSM02-Wohin,F#4,32,2.25,0,0.25,'zɛl,1,1
DSM02-Wohin,A4,34,2.5,1,0.25,las,0,0
DSM02-Wohin,F#4,32,2.75,0,0.25,las,0,0
DSM02-Wohin,G4,33,1.0,2,1.0,'ra:ʊ,0,1
DSM02-Wohin,D4,30,2.0,2,0.5,ʃən,2,0
DSM02-Wohin,B4,35,2.5,1,0.25,ʊnt,4,0
DSM02-Wohin,G4,33,2.75,0,0.25,ʊnt,4,0
DSM02-Wohin,D4,30,1.0,2,0.5,'van,0,1
DSM02-Wohin,D4,30,1.5,1,0.5,drə,2,0
DSM02-Wohin,D4,30,2.0,2,0.25,'frø,3,1
DSM02-Wohin,F#4,32,2.25,0,0.25,'frø,3,1
DSM02-Wohin,A4,34,2.5,1,0.25,lIç,4,0
DSM02-Wohin,F#4,32,2.75,0,0.25,lIç,4,0
DSM02-Wohin,G4,33,1.0,2,1.0,'naχ,0,1
DSM02-Wohin,D4,30,2.0,2,0.25,'frø,3,1
DSM02-Wohin,F#4,32,2.25,0,0.25,'frø,3,1
DSM02-Wohin,A4,34,2.5,1,0.25,lIç,4,0
DSM02-Wohin,F#4,32,2.75,0,0.25,lIç,4,0
DSM02-Wohin,G4,33,1.0,2,1.0,'naχ,0,1
DSM02-Wohin,D5,37,2.0,2,0.5,'frø,3,1
DSM02-Wohin,D5,37,2.5,1,0.5,lIç,4,0
DSM02-Wohin,D5,37,1.0,2,2.0,'naχ,0,1
DSM02-Wohin,D5,37,1.0,2,1.0,'naχ,0,1
